"";"geo";"time";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"B1GQ__CP_MNAC";"B1GQ__CP_MEUR";"B1GQ__CP_PPS";"B1GQ__CLV15_MNAC";"gdp_ind_rel_ameco15";"gdp_ind_rel_ameco24";"gdp_ind_rel_ameco37";"B1GQA__CLV15_MNAC";"B1G__CP_MNAC";"B1G__CP_MEUR";"B1G__CP_PPS";"B1G__CLV15_MNAC";"D1__CP_MNAC";"D1__CP_MEUR";"D1__CP_PPS";"D1_aper__CP_MNAC";"HWCDW_0_1_0";"HWCDW_99_0_0";"nulc_aper";"nulc_aper_eur";"nulc_aper_rel_ameco15";"nulc_aper_usd_rel_ameco15";"rulc_aper";"rulc_aper_rel_ameco15";"P7__CLV15_MNAC";"P61__CLV15_MNAC";"P6__CLV15_MNAC";"exp_ind_rel_ameco15";"exp_ind_rel_ameco24";"exp_ind_rel_ameco37";"P62__CLV15_MNAC";"P7__CP_MNAC";"P7__CP_MEUR";"P61__CP_MNAC";"P61__CP_MEUR";"P6__CP_MNAC";"P6__CP_MEUR";"P62__CP_MNAC";"P62__CP_MEUR";"exp_perf_ameco";"B11__CP_MNAC"
"1128";"US";2014;154361;145003;17608140;13254140;12618000;17812940;NA;99,2607283;99,31211;96951,3968;17608140;13254140;12618000;17813810;9259660;6970000;6635472;63858,37;NA;48,06799;97,9722703;81,8226817;NA;NA;99,1117678;NA;2657133;1501990;2264483;NA;104,6102415;104,6353895;762139,7;2887445;2173461;1616954;1217127;2378545;1790398;761591;573271;103,4437554;-508900
"1129";"US";2015;157450;147942;18295020;16489240;13151680;18295020;NA;100;100;1e+05;18295020;16489240;13151680;18295020;9709540;8751170;6979863;65630,69;NA;59,1527;100;100;NA;NA;100;NA;2794942;1496686;2270622;NA;100;100;773936;2794942;2519071;1496686;1348958;2270622;2046503;773936;697546;100;-524320
"1130";"US";2016;159803;150199;18804910;16988760;13061310;18600080;NA;100,0433482;100,0208092;101856,8888;18804910;16988760;13061310;18605540;9977100;9013520;6929784;66425,85;NA;60,01054;101,0393131;101,2775364;NA;NA;99,9387615;NA;2835515;1506142;2279824;NA;97,8832467;97,7735953;773755,9;2738830;2474318;1447588;1307782;2235558;2019651;787970;711869;98,3526084;-503272
"1131";"US";2017;161705;152180;19612100;17360740;13469810;19017080;NA;99,7854101;99,7028594;104149,0553;19612100;17360740;13469810;19011260;10434980;9237100;7166859;68569,97;NA;60,69851;103,2278237;101,3848894;NA;NA;100,0959527;NA;2963350;1568342;2377128;NA;97,8134608;97,643448;808753,2;2931589;2595059;1546657;1369109;2388260;2114101;841603;744992;97,7423321;-543328
"1132";"US";2018;164380;154673;20656520;17491370;14006520;19581230;NA;100,8524421;100,6885682;107325,9501;20656520;17491370;14006520;19575230;10967690;9287140;7436834;70908,87;NA;60,04369;105,3884235;99,0129708;NA;NA;99,9023479;NA;3083006;1634743;2444973;NA;96,7834435;96,5700028;811272,9;3131166;2651386;1669294;1413513;2538089;2149184;868795;735672;96,8056753;-593077
"1133";"US";2019;166412;156873;21521400;19224550;13994380;20064300;NA;102,3713165;102,129969;110126,6419;21521400;19224550;13994380;20058160;11459780;10236750;7451771;73051,3;NA;65,25499;107,2683942;106,3138688;NA;NA;100,0058492;NA;3119918;1637509;2457476;NA;95,913924;95,6386601;820658,7;3116954;2784301;1644755;1469221;2538450;2267537;893695;798317;96,598416;-578503
"1134";"US";2020;156814;147561;21322950;18668380;13620530;19620180;NA;105,863571;105,564644;107590,0464;21322950;18668380;13620530;19614180;11602290;10157880;7411231;78627,06;NA;68,8385;111,2594885;108,0758687;NA;NA;102,374749;NA;2838675;1472959;2134823;NA;92,2836566;91,8855884;667226,7;2776503;2430846;1421647;1244661;2150112;1882437;728465;637776;92,8983603;-626392
"1135";"US";2021;162039;152083;23594030;19954360;14878340;20758200;NA;106,2834345;105,9836446;114343,6834;23594030;19954360;14878340;20751840;12556630;10619610;7918178;82564,32;NA;69,82774;114,1052447;107,071414;NA;NA;100,390601;NA;3249501;1585105;2270240;NA;90,7406566;90,3295804;692460,8;3408277;2882508;1745977;1476638;2550038;2156663;804061;680025;90,1224838;-858239
"1136";"US";2022;168212;158338;25744110;24474940;15978620;21159970;NA;104,9525884;104,6272641;116951,1098;25744110;24474940;15978620;21153490;13455240;12791900;8351273;84977,95;NA;80,78857;119,6000673;126,1558772;NA;NA;98,3034158;NA;3528442;1676474;2428241;NA;91,277851;90,8296749;759172,1;3966165;3770635;2063244;1961527;2995046;2847392;931802;885865;89,1363227;-971119
"1137";"US";2023;171130,594;161419,262;27360940;25304480;16382390;21698000;NA;106,209632;105,8744636;119982,1549;27360940;25304480;16382390;21691360;14270980;13198370;8544766;88409,42;NA;81,76453;123,4495917;126,6742693;NA;NA;97,8990566;NA;3469199;1720879;2492228;NA;91,1014834;90,6126751;778472,2;3825930;3538371;2031267;1878596;3027243;2799714;995976;921118;89,3339449;-798686
"1138";"US";2024;173013,03;163194,874;28714420;26798790;17303930;22214070;NA;107,4674222;107,0671007;122854,8173;28714420;26798790;17303930;NA;14853060;13862160;8950773;91014,23;NA;84,9424;125,4998574;129,9543517;NA;NA;97,0892906;NA;3579193;1755236;2542791;NA;91,3564138;90,8055556;794780,4;3987510;3721491;2078811;1940128;3125034;2916554;1046223;976426;90,1296831;-862474,1
"1139";"US";2025;174051,108;164174,044;29855840;28000260;18047150;22678110;NA;107,9830317;107,511308;125398,8771;29855840;28000260;18047150;NA;15330410;14377610;9266872;93379,03;NA;87,5754;126,8827553;132,0285225;NA;NA;96,3784813;NA;3681575;1801294;2611149;NA;91,2060174;90,6074371;817161,7;4165374;3906491;2162293;2027903;3252571;3050419;1090278;1022516;90,0062936;-912802,7
"1140";"CU15";72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1141";"CU15";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,6058541;11,2485555;NA;NA;118,7977095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1142";"CU15";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,0036725;11,716343;NA;NA;119,3900227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1143";"CU15";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,4344588;12,2225778;NA;NA;119,4705894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1144";"CU15";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,8917481;12,7582314;NA;NA;119,6610212;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1145";"CU15";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,2856193;13,219599;NA;NA;118,81628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1146";"CU15";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,7589871;13,7741496;NA;NA;118,316447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1147";"CU15";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,2315393;14,3276205;NA;NA;118,1279178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1148";"CU15";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;32818,8359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,530721;14,6474029;NA;NA;117,1686453;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1149";"CU15";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;34620,4723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,8710244;14,9666933;NA;NA;116,3260714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1150";"CU15";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;36767,0225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,3843677;15,5664698;NA;NA;114,8374222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1151";"CU15";1970;NA;NA;NA;NA;NA;NA;NA;NA;NA;38776,7987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,4516805;16,8765251;NA;NA;116,0960344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1152";"CU15";1971;NA;NA;NA;NA;NA;NA;NA;NA;NA;40197,958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,6338004;18,2468691;NA;NA;117,1567969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1153";"CU15";1972;NA;NA;NA;NA;NA;NA;NA;NA;NA;42167,9255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,6451795;19,4227257;NA;NA;117,13069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1154";"CU15";1973;NA;NA;NA;NA;NA;NA;NA;NA;NA;44550,1087;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,0891716;21,2164686;NA;NA;116,8195019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1155";"CU15";1974;NA;NA;NA;NA;NA;NA;NA;NA;NA;44891,0213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,7634184;24,5423528;NA;NA;118,7707254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1156";"CU15";1975;NA;NA;NA;NA;NA;NA;NA;NA;NA;44651,9376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24,323301;28,660098;NA;NA;122,5062421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1157";"CU15";1976;NA;NA;NA;NA;NA;NA;NA;NA;NA;46531,6585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,6256806;31,1778978;NA;NA;121,0202671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1158";"CU15";1977;NA;NA;NA;NA;NA;NA;NA;NA;NA;47751,1105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,1190529;33,4272038;NA;NA;120,1468433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1159";"CU15";1978;NA;NA;NA;NA;NA;NA;NA;NA;NA;49457,3951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,5062058;35,4104256;NA;NA;119,1564885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1160";"CU15";1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;51225,6231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34,1873339;38,3960509;NA;NA;117,7540929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1161";"CU15";1980;NA;NA;NA;NA;NA;NA;NA;NA;NA;51627,238;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38,3938014;42,9499316;NA;NA;118,0782587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1162";"CU15";1981;NA;NA;NA;NA;NA;NA;NA;NA;NA;51435,7095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42,3489073;47,4245605;NA;NA;117,7742567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1163";"CU15";1982;NA;NA;NA;NA;NA;NA;NA;NA;NA;51989,9218;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45,7493016;50,5026065;NA;NA;115,6827414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1164";"CU15";1983;NA;NA;NA;NA;NA;NA;NA;NA;NA;53025,323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;48,4689071;52,0886651;NA;NA;113,5572329;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1165";"CU15";1984;NA;NA;NA;NA;NA;NA;NA;NA;NA;54215,847;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50,6479532;54,2652847;NA;NA;111,4709598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1166";"CU15";1985;NA;NA;NA;NA;NA;NA;NA;NA;NA;55662,9281;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;52,8152905;56,2909403;NA;NA;110,135876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1167";"CU15";1986;NA;NA;NA;NA;NA;NA;NA;NA;NA;57769,9755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8552073;57,4099091;NA;NA;108,686312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1168";"CU15";1987;NA;NA;NA;NA;NA;NA;NA;NA;NA;59672,9086;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,6093097;58,6218636;NA;NA;108,1763436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1169";"CU15";1988;NA;NA;NA;NA;NA;NA;NA;NA;NA;62351,4089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58,0950308;60,3736565;NA;NA;106,3759145;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1170";"CU15";1989;NA;NA;NA;NA;NA;NA;NA;NA;NA;64583,4876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60,4034524;63,1065484;NA;NA;105,1873527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1171";"CU15";1990;NA;NA;NA;NA;NA;NA;NA;NA;NA;66606,851;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64,0804223;66,4496408;NA;NA;105,7120298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1172";"CU15";1991;NA;NA;NA;NA;NA;NA;NA;NA;NA;67814,5733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;67,5832055;70,0702522;NA;NA;106,113063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1173";"CU15";1992;NA;NA;NA;NA;NA;NA;NA;NA;NA;68755,7858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70,6599907;72,5780575;NA;NA;106,6186347;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1174";"CU15";1993;NA;NA;NA;NA;NA;NA;NA;NA;NA;68617,8773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72,469578;72,8715558;NA;NA;105,8487149;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1175";"CU15";1994;NA;NA;NA;NA;NA;NA;NA;NA;NA;70465,1134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72,2880301;72,4208867;NA;NA;103,2091926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1176";"CU15";1995;NA;NA;NA;NA;NA;NA;NA;NA;NA;72118,7924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;73,5516722;73,0398464;NA;NA;102,2073648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1177";"CU15";1996;NA;NA;NA;NA;NA;NA;NA;NA;NA;73467,5312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74,6348563;74,7142185;NA;NA;101,537057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1178";"CU15";1997;NA;NA;NA;NA;NA;NA;NA;NA;NA;75648,6588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75,1180789;75,9263735;NA;NA;100,9632074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1179";"CU15";1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;78271,8504;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75,3144556;76,0882772;NA;NA;99,7260301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1180";"CU15";1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;80653,3622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;76,629128;78,1966759;NA;NA;100,3944865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1181";"CU15";2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;83215,0393;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77,7920059;80,6394773;NA;NA;100,5374874;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1182";"CU15";2001;NA;NA;NA;NA;NA;NA;NA;NA;NA;85186,5135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79,5484303;81,9072366;NA;NA;100,5073714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1183";"CU15";2002;NA;NA;NA;NA;NA;NA;NA;NA;NA;86455,8138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81,2019277;83,4560825;NA;NA;100,2372881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1184";"CU15";2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;87611,0431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;83,0429916;83,8077429;NA;NA;100,2776604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1185";"CU15";2004;NA;NA;NA;NA;NA;NA;NA;NA;NA;89541,4232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;84,1701439;85,2601421;NA;NA;99,6565333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1186";"CU15";2005;NA;NA;NA;NA;NA;NA;NA;NA;NA;90961,9574;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,5964594;86,5325015;NA;NA;99,3334029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1187";"CU15";2006;NA;NA;NA;NA;NA;NA;NA;NA;NA;93363,4076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;86,7491659;87,756005;NA;NA;98,5892914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1188";"CU15";2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;96120,2946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88,5425805;89,5046981;NA;NA;98,3103714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1189";"CU15";2008;NA;NA;NA;NA;NA;NA;NA;NA;NA;95860,61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91,6568162;89,9761936;NA;NA;99,4885347;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1190";"CU15";2009;NA;NA;NA;NA;NA;NA;NA;NA;NA;92583,8802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,6190228;91,8839526;NA;NA;102,6265586;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1191";"CU15";2010;NA;NA;NA;NA;NA;NA;NA;NA;NA;94215,0031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,2514112;92,3725672;NA;NA;101,3723893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1192";"CU15";2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;95013,9059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,8492644;92,9348468;NA;NA;100,7950213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1193";"CU15";2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;94514,8442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,7313972;95,9679185;NA;NA;101,4270981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1194";"CU15";2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;95087,406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99,1087987;96,5596886;NA;NA;101,4608045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1195";"CU15";2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;97124,4979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99,6407598;97,7946206;NA;NA;100,9483608;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1196";"CU15";2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;1e+05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1197";"CU15";2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;102365,2899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101,0870804;98,7757425;NA;NA;99,9595166;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1198";"CU15";2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;104629,5085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101,8464882;98,3007089;NA;NA;99,4511017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1199";"CU15";2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;106088,2858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103,9407831;99,9549268;NA;NA;99,9066794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1200";"CU15";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;107987,1572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,1174517;102,0782954;NA;NA;100,2084549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1201";"CU15";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;101267,3237;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;112,0037281;107,5266778;NA;NA;103,2934556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1202";"CU15";2021;NA;NA;NA;NA;NA;NA;NA;NA;NA;106990,4345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;111,0099994;107,337908;NA;NA;100,5223775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1203";"CU15";2022;NA;NA;NA;NA;NA;NA;NA;NA;NA;108792,9811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;114,5136382;110,7189557;NA;NA;98,95809;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1204";"CU15";2023;NA;NA;NA;NA;NA;NA;NA;NA;NA;110727,9367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;121,5914199;116,8675874;NA;NA;99,226109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1205";"CU15";2024;NA;NA;NA;NA;NA;NA;NA;NA;NA;111772,8135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;126,2423524;121,6428489;NA;NA;100,2232322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1206";"CU15";2025;NA;NA;NA;NA;NA;NA;NA;NA;NA;113338,6911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;128,7838964;124,0606838;NA;NA;100,264635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1207";"CA12";72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1208";"CA12";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;22751,01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,6357448;11,003437;NA;NA;120,1904222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1209";"CA12";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;24144,0515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,0691564;11,5133497;NA;NA;120,7177673;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1210";"CA12";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;25554,7481;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,5809511;12,0609173;NA;NA;121,0137772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1211";"CA12";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;26850,2385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,2739565;12,7826439;NA;NA;122,1102113;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1212";"CA12";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;28496,4482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,7826414;13,312411;NA;NA;121,6353984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
