"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"B11__CP_MEUR";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"XPERF";"XSHA";"XGSVD";"XMKT";"eci";"nulc_eo";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"eci_rel_ecfin15";"nulc_eo_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"eci_rel_ecfin17";"nulc_eo_rel_ecfin17";"gdp_ind_rel_ecfin17";"exp_ind_rel_ecfin17";"exp_goods_ind_rel_ecfin17";"exp_serv_ind_rel_ecfin17";"tbalance_gdp_rel_ecfin17"
"59";"DE";1997;2389169,1;541836,1;460220,9;81541,5;21047;1952617,8;495189,2;427233,2;67956,1;21139;1961150;497353;429100;68253;1020280,8;1024739;0,9433269708;8,1829263422;602927280983,475;639149838414,332;2,25612;91,9627193040371;85,8432077174516;47,4863074055913;48,133232845915;44,1927731999662;0,0107788797389287;157,646771029552;121,168520017848;108,89691215408;75,7590944657;75,982516088955;72,1753217308993;NA;NA;NA;NA;NA;NA;NA;NA
"60";"DE";1998;2437285,4;583439,4;495685,4;87646,3;24586,8;2000815,9;528353,6;455492;72861,6;24754;2014420;531946;458589;73357;1039817;1046887;0,9422088449;8,729108858;645693659540,952;685297811639,636;2,20218;92,2924909154653;87,5720336659771;51,1324046163291;51,8423669514368;47,5013711756124;0,0122884006314473;156,925089674571;120,739687686782;107,499475690185;76,5715224367385;77,054745135264;72,1047490478794;NA;NA;NA;NA;NA;NA;NA;NA
"61";"DE";1999;2483283,3;614251,3;524733,5;89064,9;11381;2059480;555220;479767;75453;11381;2059480;555220;479767;75453;1077083;1077083;0,936482987;8,3920168285;677513558106,04;723465954576,212;2,26714;93,3221633676589;89,2247451815691;53,8327476816035;54,8804275024275;48,2702050584999;0,0055261522326024;163,222792126257;119,798286207368;105,871318399006;76,4383758765247;77,5689588877074;69,1368210097791;NA;NA;NA;NA;NA;NA;NA;NA
"62";"DE";2000;2555609;699161,7;596595,7;101933,2;3572;2109090;650606;562199;88407;3572;2109090;650606;562199;88407;1120347;1120347;0,9526345376;7,6891710237;775691291298,145;814259047643,394;2,26168;94,1167155124759;91,8234185397713;61,2742624797717;62,3962965240641;55,2443944389886;0,0016936214196644;160,910855613421;118,977520694393;104,606635118059;77,2116839208414;78,3767902448047;70,3957929064317;NA;NA;NA;NA;NA;NA;NA;NA
"63";"DE";2001;2598580,8;738777,1;632993,4;104922,2;35338;2172540;691839;599226;92613;35338;2172540;691839;599226;92613;1138370;1138370;0,9899167798;8,2254183913;822752169100,635;831132662746,071;2,23828;93,9260820185518;93,3674018239151;64,746140899086;66,2030314401788;56,8643327415058;0,0162657534498789;160,000618263317;115,307343696733;104,127317670027;79,1804145250248;81,0082905740273;69,4547865323657;NA;NA;NA;NA;NA;NA;NA;NA
"64";"DE";2002;2593436,3;769873;652475,5;117157,3;93426;2198120;716424;611849;104575;93426;2198120;716424;611849;104575;1145070;1145070;0,9985828706;8,5433326067;857486469504,175;858703363309,845;2,2377;94,6357696783236;93,1825591595334;67,4713736151297;68,2406104715253;63,4953488422508;0,0425026841118774;162,166337009135;112,532501951398;102,678121061602;81,6785252974219;82,3484770297301;77,6090889524834;NA;NA;NA;NA;NA;NA;NA;NA
"65";"DE";2003;2575279,2;784498,1;667641,2;116346,7;83467;2211570;725654;619678;105976;83467;2211570;725654;619678;105976;1148715;1148715;0,966783249;8,9152450245;872962642190,283;902955903563,296;2,19574;95,6166239320254;92,5301718057682;68,7531117540938;69,8267491483461;63,0560306796478;0,0377410617796407;161,088425675744;111,055179867293;100,953540481342;82,9209481222699;83,6228432905604;77,9341823207484;NA;NA;NA;NA;NA;NA;NA;NA
"66";"DE";2004;2605541;874946,1;740319,9;134205,2;117663;2262520;808022;685976;122046;117663;2262520;808022;685976;122046;1152296;1152296;0,9722971572;8,8930062963;963696280850,218;991154066146,876;2,20445;95,2494175826142;93,6174828643718;76,6799396864167;77,4280136498896;72,7347420130376;0,052005286141117;163,393000388147;109,533409186124;99,4433633707972;86,8702721383496;86,5576043640739;86,2342515831628;NA;NA;NA;NA;NA;NA;NA;NA
"67";"DE";2005;2624605,9;933446,2;792583,3;140310,1;119002;2288310;870921;739847;131074;119002;2288310;870921;739847;131074;1150761;1150761;0,9617542892;8,4411429615;1031157971521,87;1072163631690,66;2,15958;94,274354551173;94,3024876096669;81,8068659503881;82,8940983094937;76,0433941853482;0,0520043175968291;161,969403617556;106,252888336346;98,1756684121273;88,7816256250378;89,0932371911424;85,4243811756746;NA;NA;NA;NA;NA;NA;NA;NA
"68";"DE";2006;2724772,5;1048174,6;889993,8;157636,7;129178;2385080;988208;841480;146728;129178;2385080;988208;841480;146728;1170728;1170728;0,9898777257;8,427244762;1163516412990,61;1175414278772,15;2,11126;92,2222749146577;97,9014887227112;91,8616188000997;93,0819934662261;85,4338334601535;0,0541608667214517;163,782856389991;102,055643274735;98,9354931724138;93,293692413071;93,5945221559251;90,317506816465;NA;NA;NA;NA;NA;NA;NA;NA
"69";"DE";2007;2805874,1;1141320,4;973988,5;166604;169247;2499550;1082874;926753;156121;169247;2499550;1082874;926753;156121;1204279;1204279;1,0019199442;8,6748837649;1270949895911,76;1268514419055,79;2,01485;92,0196507484217;100,815481497445;100,024880886808;101,866767154085;90,2938109576984;0,067710987977836;158,727349876855;99,3754995358881;98,9684865225521;96,3589593327728;97,3022351929005;90,1601875220524;NA;NA;NA;NA;NA;NA;NA;NA
"70";"DE";2008;2832807,1;1163471;987287,7;175571,2;154663;2546490;1115342;948741;166601;154663;2546490;1115342;948741;166601;1250708;1250708;0,988990825;8,3110125361;1287293621790,74;1301623421809,88;1,95078;94,9177995903293;101,783188267742;101,96615095135;103,257693750996;95,1537342585788;0,0607357578470758;155,139635623458;98,1618258254796;99,5929050725475;97,8559579191551;98,950005004869;92,6942518615273;NA;NA;NA;NA;NA;NA;NA;NA
"71";"DE";2009;2671511,7;997342;821981,4;175039,3;122558;2445730;932310;769987;162323;122558;2445730;932310;769987;162323;1256914;1256914;0,9531963105;8,199420196;1103538755361,28;1157724535037,84;1,91653;101,091004426898;95,987820109804;87,4066692870912;85,9687643938186;94,8654621999944;0,0501110098007548;152,490116846245;100,644793549152;97,6761165668953;95,6889553413857;95,6364452764965;99,6314022065018;NA;NA;NA;NA;NA;NA;NA;NA
"72";"DE";2010;2783177,8;1141036,5;956139,6;184513,2;134947;2564400;1091549;917244;174305;134947;2564400;1091549;917244;174305;1293606;1293606;0,9753660009;7,6361544228;1258387015661,04;1290169038583,75;1,88894;100;100;100;100;100;0,0526232257058181;149,648302121721;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"73";"DE";2011;2892422,8;1236312,2;1041184,3;194671;132204;2693560;1213641;1029689;183952;132204;2693560;1213641;1029689;183952;1349842;1349842;0,9926167944;7,5043242449;1365700683051,73;1375858932417,89;1,9408;100,345319838368;103,925189400404;108,349925703516;108,894590287862;105,505188788661;0,0490815129419801;160,894991665005;99,5302458192476;102,534906595226;102,5779393813;103,050815301508;100,223236665114;NA;NA;NA;NA;NA;NA;NA;NA
"74";"DE";2012;2904527,6;1272235,8;1067432,6;204423,6;167469;2745310;1271274;1072019;199255;167469;2745310;1271274;1072019;199255;1403513;1403513;1,0103503078;7,2252674896;1414376851709,48;1399887584367,89;1,87347;103,694125685632;104,360116698258;111,498256190753;111,639827489626;110,790772692685;0,0610018540711249;NA;101,099724257147;103,80986464341;103,652817352667;104,686864826933;100,418059675568;NA;NA;NA;NA;NA;NA;NA;NA
"75";"DE";2013;2917237,5;1285014,9;1071399;213466,9;161891;2811350;1276878;1068665;208213;161891;2811350;1276878;1068665;208213;1444171;1444171;0,9911392264;7,2932722134;1431114415674,74;1443908562518;1,84608;106,109557781598;104,816785330783;112,618211599717;112,054662310817;115,691939655266;0,0575847902253366;NA;102,484738408916;104,466144307573;103,127643233986;103,996539272068;102,047363269821;NA;NA;NA;NA;NA;NA;NA;NA
"76";"DE";2014;2981695,2;1346638,9;1116196,2;230489,5;193750;2927430;1335472;1106924;228548;193750;2927430;1335472;1106924;228548;1501769;1501769;0,9979457986;7,4828427089;1498100172433,68;1501183906481,12;1,81367;107,962406450592;107,132760256998;118,018915258188;116,739877733335;124,917621069929;0,0661843323324554;NA;103,956039091198;105,605167097318;104,102766295642;105,248553700427;103,947769986471;NA;NA;NA;NA;NA;NA;NA;NA
"77";"DE";2015;3026180;1419906;1166593;253313;229846;3026180;1419906;1166593;253313;229846;3026180;1419906;1166593;253313;1561976;1561976;1,0085629532;7,4348479046;1571192083634,51;1557852267509,27;2,09809;110,916394742795;108,731105860359;124,440015722547;122,010739854306;137,28719679676;0,0759525210000727;NA;106,956340119831;104,938319606125;104,225680465986;104,828549022561;107,090885506841;NA;NA;NA;NA;NA;NA;NA;NA
"78";"DE";2016;3093663,8;1454977,7;1191208,1;263800,2;231246;3134740;1444277;1179168;265109;231246;3134740;1444277;1179168;265109;1622728;1622728;1,0031602752;7,6697340438;1607225495021,23;1602162221441,58;2,08459;112,813516389523;111,155809018022;127,513686021438;124,585165178809;142,970909398352;0,0737687974122256;NA;107,805902379263;105,438010666752;103,839739875108;103,805245707176;109,216218873399;NA;NA;NA;NA;NA;NA;NA;NA
"79";"DE";2017;3176581,2;1526257;1252220,9;274059,3;231605;3267160;1540892;1256859;284033;231605;3267160;1540892;1256859;284033;1693096;1693096;1,001882306;7,6175701557;1696542425973,63;1693355013606,41;2,07537;114,289902192475;114,135043761847;133,760576458334;130,966325419426;148,530999408172;0,0708887841428029;NA;108,381443515904;105,619852076117;103,337179976486;103,594338477218;107,429437722537;NA;NA;NA;NA;NA;NA;NA;NA
"80";"DE";2018;3207750,8;1560192,7;1274619,5;285407,8;205220;3365450;1592156;1290468;301688;205220;3365450;1592156;1290468;301688;1771262;1771262;0,9865735648;7,5300343725;1738247105802,75;1761903184661,48;NA;118,258181162164;115,25497221198;136,734688154148;133,308933130685;154,681507881279;0,0609784724182502;NA;110,208695608772;104,431159886925;101,884420480226;102,107448434762;106,820111647166;NA;NA;NA;NA;NA;NA;NA;NA
"81";"DE";2019;3242249,3;1579929,4;1282202,4;297212,1;196337;3474110;1620957;1303727;317230;196337;3474110;1620957;1303727;317230;1853274;1853274;0,9767199426;7,381297775;1758016668330,81;1799918883319,31;NA;122,377892644034;116,494508543436;138,464404951112;134,102007698457;161,07904475127;0,0565143302889085;NA;112,194438382944;103,908191052826;100,416825603515;100,641092952911;106,507381266743;NA;NA;NA;NA;NA;NA;NA;NA
"82";"DE";2020;3118175,9;1433395,1;1175225,8;258277,9;191656;3403730;1464782;1186834;277948;191656;3403730;1464782;1186834;277948;1848790;1848790;0,9590151888;7,4704879108;1580524382174,69;1648070229343,72;NA;128,374798899176;112,036532484558;125,622195258434;122,913620563357;139,978006993538;0,056307638972539;NA;112,468715508625;106,460572244739;102,37342799821;99,1658742760032;117,449190938281;NA;NA;NA;NA;NA;NA;NA;NA
"83";"DE";2021;3216829,3;1572545,9;1296084,8;277023,1;191553;3617450;1693923;1367417;326506;191553;3617450;1693923;1367417;326506;1913709;1913709;0,9569567832;7,2392051267;1730017553904,14;1807832479176,41;NA;129,519577535282;115,581164092355;137,817317850919;135,553929572627;150,13728015123;0,052952494160251;NA;112,973181590949;103,702526678558;101,850426346903;99,0327551676829;114,618253299284;NA;NA;NA;NA;NA;NA;NA;NA
"84";"DE";2022;3274932;1625508,4;1318950,1;304963,5;75928;3876810;1954622;1566399;388223;75928;3876810;1954622;1566399;388223;2016061;2016061;0,922100865;6,5368821433;1754383706850,58;1902594144918,09;NA;134,430936605431;117,668802905801;142,458930980735;137,945348147906;165,28004500491;0,0195851744088568;NA;113,250385737307;101,659527555888;97,0827853410255;96,0939178091797;105,478332819883;NA;NA;NA;NA;NA;NA;NA;NA
"85";"DK";1995;1524938,6;511405,1;375404,1;138410,5;6660,9;141441,4;51784,5;38450,9;13333,6;48811,2;1036482,6;379476,5;281768;97708,5;70783,2;518699,6;1,3286781782;1,0759165382;76058970422,9603;57244087898,1561;1,59706;68,1243826481751;79,8391529693376;53,3382652136915;62,7945616555905;38,3723219038325;0,0470931205212707;96,7203871008878;86,8871901253979;104,621425420736;109,837038262007;126,211946462458;86,5363806644452;NA;NA;NA;NA;NA;NA;NA;NA
"86";"DK";1996;1569163,3;535243,9;385057,4;153204,5;8373,1;147843,4;54801,7;39864,9;14936,8;61620,2;1088023,7;403301,9;293377,8;109924,1;74208,2;546120,4;1,302163238;1,049371779;79604390098,6969;61132420097,141;1,52388;69,7042626475688;82,1545659232251;55,8245920742882;64,4092876056531;42,4737457860185;0,0566349795505374;91,8735324932428;87,9537907939159;105,982913342646;108,389448551011;121,76861654387;91,0320740449257;NA;NA;NA;NA;NA;NA;NA;NA
"87";"DK";1997;1620332;559382,9;409562,6;152532,5;6673,2;153152,1;57834,6;42331,2;15503,4;49939,8;1146129,4;432811,2;316789,9;116021,4;76533,3;572744,6;1,2280622619;0,9536641971;83194509171,8778;67744536861,8456;1,51091;70,7939492673894;84,8335365168885;58,3422290395693;68,5083192685534;42,2874434439319;0,0435725669370317;90,5600908457923;88,7952223376878;106,591517894658;101,827972479023;116,740869157955;80,4241205599453;NA;NA;NA;NA;NA;NA;NA;NA
"88";"DK";1998;1656273,5;582330,1;424116,3;161075,2;4861,4;158146,4;58809,2;42560,3;16249;36457,3;1185987,6;441028;319172,1;121855,8;80757,4;605623,9;1,1821926997;0,9745459721;86607326869,4222;73259906691,6379;1,49822;73,2335281419551;86,7152771433291;60,7355642634684;70,9427444971723;44,6557842441448;0,0307400347187441;91,4864772440803;91,4072856967361;105,652544581972;99,0164186848876;113,357394327199;78,3474405154962;NA;NA;NA;NA;NA;NA;NA;NA
"89";"DK";1999;1705100,9;647991,2;455633,6;195456,3;10017,8;166972,1;65700,9;46104,8;19596,1;74487,2;1241520,7;488519;342812,5;145706,5;85512,3;635826,8;1,2455926319;0,998725874;96372804852,4875;77371046028,8058;1,58105;74,6840446960414;89,2716674515651;67,5838517874346;76,2147035356264;54,1874500975869;0,0599967443152579;97,8295755520892;91,819570417905;105,865091043614;103,870171087351;114,788370407856;90,2303197928298;NA;NA;NA;NA;NA;NA;NA;NA
"90";"DK";2000;1768988,6;729721,9;498734,3;234610,5;11946;178018,1;79836,3;53494,3;26342;89043,5;1326911,5;595083,5;398735,8;196347,7;88850,9;662276,7;1,2595961251;0,9418749754;108528251141,371;86161150369,9039;1,58813;74,9814093223922;92,6165495688905;76,108158159625;83,4242400418849;65,0423893275373;0,0671058318508808;97,6407572744081;90,3338638136397;105,908213063321;104,161750602651;111,943395764102;97,0672336785799;NA;NA;NA;NA;NA;NA;NA;NA
"91";"DK";2001;1783550,1;754225,4;512064,4;245752,9;13141,6;184045,6;83841;55651,8;28189,2;97932,6;1371526,2;624791,8;414723;210068,8;93517,9;696904,9;1,2857130105;0,9925565876;112172576806,013;87245424048,9539;1,56798;78,257753813508;93,3789263793162;78,6638115578091;85,653991358733;68,1314595901349;0,0714041044203166;97,530795644992;92,1111137592189;104,544539655245;103,937906109221;111,324565817603;97,2752649161022;NA;NA;NA;NA;NA;NA;NA;NA
"92";"DK";2002;1791867,6;787051,6;530450,5;260144,5;13004,7;189794,9;86744,8;57822,2;28922,6;96631,5;1410271;644557;429648;214909;97187,6;722152,3;1,3181452569;1,0302592686;117054676789,423;88802562671,722;1,54904;80,7164343253898;93,8143945055886;82,087501625737;88,7294694636761;72,1213238555713;0,0685198093132455;97,8827714906334;93,1386933578557;104,157591609471;106,075648112727;112,806959642676;99,55601997262;NA;NA;NA;NA;NA;NA;NA;NA
"93";"DK";2003;1798857;777537,9;521482,6;259505,8;13138,6;193353,4;84763,1;56524,9;28238,2;97628,8;1436751,2;629848,9;420019,4;209829,5;99736,6;741113;1,2399111537;1,0384266407;115639725779,531;93264525794,8297;1,50739;82,5138551116781;94,1803290919148;81,0952466525983;87,2293916822369;71,9442534599006;0,0679510829710809;94,7387823346458;93,5950327009512;103,881486374832;103,340612706187;108,913191074576;99,735694827165;NA;NA;NA;NA;NA;NA;NA;NA
"94";"DK";2004;1846854,4;801061,4;544113;260529,9;11435;202422,2;88920,9;59200,5;29720,3;85075,6;1506000,8;661562,6;440446,2;221116,4;102553,9;762990,8;1,1723206045;0,9856111055;119138279664,432;101626022103,23;1,50872;82,7419452101265;96,6932642099127;83,5486885165028;91,0148219641403;72,228170466643;0,0564910722490984;95,5716954347172;93,4649412856745;103,90382498901;98,2294617160676;104,91196924414;91,8188200772158;NA;NA;NA;NA;NA;NA;NA;NA
"95";"DK";2005;1890008,8;863705,8;575933,2;291138,1;11715,4;212832,4;100993,5;65641,9;35351,6;87300,7;1585984,2;752583,2;489150,3;263432,9;107481,6;800931,8;1,1718076163;0,9826624634;128455080432,147;109621305277,736;1,4818;84,8732382011164;98,9526409106532;90,0823418206106;96,3374476648005;80,7138540188077;0,0550451259224398;96,020840837738;94,8585906945243;104,351857372162;100,754598757234;105,803168624974;97,1524117866023;NA;NA;NA;NA;NA;NA;NA;NA
"96";"DK";2006;1963965;952992,5;606586,7;348346,9;9231,8;225531,3;114412,1;72073,5;42338,6;68860,9;1682260,2;853411,4;537603,6;315807,8;113816,3;848966,9;1,176970782;0,9753189352;141734292639,414;120422949156,549;1,44935;86,5757229733452;102,824665898958;99,3947199815936;101,464917225494;96,5741716199432;0,0409335606941185;96,7905060341829;96,1839198563454;104,808540699421;102,681806254073;102,900778331129;107,848877448787;NA;NA;NA;NA;NA;NA;NA;NA
"97";"DK";2007;1981822,1;987810,6;610555,9;378859;6761,6;233383,3;120151,6;74076,4;46075,2;50378,2;1738845,3;895201,6;551914;343287,7;121149,8;902638,9;1,1328340352;0,9588043045;146912658608,185;129685950490,946;1,40257;91,2196692196627;103,759585992455;103,026160207819;102,128852899408;105,033212828247;0,0289722150670908;96,122571059012;99,2143775129244;102,528220844409;100,27976091888;97,6931553445425;110,462261745677;NA;NA;NA;NA;NA;NA;NA;NA
"98";"DK";2008;1971674,8;1026058,8;626229,4;401476,8;8512,9;241613,5;130896;80292,8;50603,2;63472,4;1801469,9;975960,7;598663,3;377297,4;127389,9;949819,3;1,1484854686;0,9781662459;152601124499,884;132871619776,97;1,33589;96,4816674838375;103,228317496185;107,015351233771;104,750589215311;111,303672817601;0,0352336722362111;94,1474894419317;100,295198030078;101,621346278539;102,968311136006;99,8171611737339;111,96789782802;NA;NA;NA;NA;NA;NA;NA;NA
"99";"DK";2009;1874933,7;931411,1;561242,9;371788,3;10400,8;231278;108992,3;67935,6;41056,7;77446,6;1722142,5;811578,1;505861,8;305716,3;127001,3;945677,1;1,17523192;0,961471202;138524601596,991;117870012923,509;1,30232;101,017376858823;98,1633742379308;97,1438342612854;93,8801730929747;103,072962872605;0,0449710752739683;93,3175841180402;100,192781897166;101,087535525149;107,059916380888;104,864977427143;108,409867166958;NA;NA;NA;NA;NA;NA;NA;NA
"100";"DK";2010;1910013,5;958795,9;597829;360704;16890;243165,4;122854,3;76315,6;46538,7;125784,7;1810925,6;914932,6;568345,3;346587,3;128055,6;953668,3;1,0861722129;0,8654476102;142597405586,089;131284343217,99;1,29129;100;100;100;100;100;0,0694587894720799;92,1304532386513;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"101";"DK";2011;1935546,1;1027780;632567,8;394842,8;15850,7;247879,9;133409,3;84886,7;48522,7;118097;1846853,6;993979,4;632456,5;361522,9;129717,6;966473,8;1,0929724968;0,8286991868;152857117387,966;139854495728,126;1,2369;100,005913419253;101,336775891898;107,194868063161;105,810825503614;109,464491660752;0,0639449710578034;92,0185264794186;98,6985337781707;99,0931765008186;101,22846751774;99,9260286080209;103,728877544997;NA;NA;NA;NA;NA;NA;NA;NA
"102";"DK";2012;1939930,2;1039724,9;628876,6;411490,2;15325,6;254578;139077,2;86583;52494,3;114079,5;1895002,3;1035249,1;644497,6;390751,5;131321,2;977515,5;1,0843188232;0,7889487975;154633637896,224;142609013687,866;1,13685;100,91985374383;101,566308300962;108,440691079301;105,193391421293;114,079744056068;0,0602001907860481;NA;96,7850105986849;99,5311114442014;100,466371962778;98,2863625030743;102,929437565907;NA;NA;NA;NA;NA;NA;NA;NA
"103";"DK";2013;1958036,3;1056479,1;643730,2;413027,2;17096,4;258742,7;141865,6;88019,5;53846,1;127503,3;1929677;1058019,1;656440,6;401578,5;133255,2;993803,7;1,0729777085;0,8071588644;157125395520,28;146438639197,177;0,995356;101,652697807906;102,51426495153;110,188111985043;107,677981496381;114,505855216466;0,066074944148684;NA;95,8344018559335;100,199053845309;101,321826366692;100,679003459572;99,8155361996938;NA;NA;NA;NA;NA;NA;NA;NA
