"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"XSHA";"gdp_ind";"exp_ind";"tbalance_gdp";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"357";"NL";2017;7614000;79496999999,9998;7,3881e+11;7,26147e+11;103,656603598632;36571,0533228264;3,52826e+11;46339,1121618072;6,16259e+11;6,18198e+11;685873542330,564;742055336114,121;0,9242889431;3,0404083057;109,259936353172;135,53971598396;0,107601413083201;95,3689897935068;95,3689897935068;95,6120677562058;97,2610762469247;103,973058977535;1,30343
"358";"NL";2018;7833250;81592000000,0001;7,744e+11;7,42987e+11;106,201342692785;37100,9478824243;3,69871e+11;47218,0767880509;6,55531e+11;6,44273e+11;714803031937,89;769438473427,68;0,928993099;3,0865596012;111,793772240654;141,25665148728;0,105361570247934;95,4829728156062;95,4829728156062;95,7010590868606;97,7467069165219;105,40755487786;NA
"359";"NL";2019;8002250;79587000000,0001;8,13077e+11;7,57162e+11;109,561966555144;38041,0509544191;3,88855e+11;48593,2081602049;6,70609e+11;6,56463e+11;728327498987,297;791820403889,589;0,9198140076;3,0446387867;113,92661806637;143,929305131977;0,0978837182702255;96,3150007731035;96,3150007731035;96,552198518174;98,0559939485416;105,373465957455;NA
"360";"NL";2020;7913500;83194999999,9999;7,99988e+11;7,28349e+11;117,913892955756;39766,4750110571;4,02572e+11;50871,5486194478;6,22525e+11;6,24905e+11;693314772888,429;717384136529,297;0,9664484306;3,203843582;109,591260974564;137,010223612752;0,103995309929649;98,7323107799347;98,7323107799347;98,8310080040888;100,019244938071;112,897517093897;NA
"361";"NL";2021;8068250;94733999999,9998;8,60507e+11;7,65017e+11;116,916100213506;40691,475846683;4,19261e+11;51964,304527004;7,19254e+11;6,66259e+11;739195889406,985;781243659611,367;0,9461784173;3,0971874428;115,108523107711;146,077075033819;0,110090911520766;97,3458161715999;97,3458161715999;97,4124728478062;99,9547736219674;110,981174721742;NA
"362";"NL";2022;8293531,90275408;96319540092,1825;925850649753,172;787453160486,976;120,588434743572;41961,4985909999;445112148174,481;53669,7939302156;813832667812,56;676933804974,68;751039289582,449;827009162099,448;0,9081390195;2,8601652896;118,484387039967;148,417522648422;0,104033561047736;96,5068526869854;96,5068526869854;96,7149996750883;100,356218357698;108,86098250637;NA
"363";"NL";2023;8357603,61775273;94266720863,9189;970864182241,116;796397694864,045;125,792151855262;43930,0696889;469594065332,978;56187,6450248841;844245294016,887;693125309392,867;769003314847,757;856527170085,786;0,8978154362;2,7309721421;119,830229213449;151,96750487126;0,0970956829886506;96,7750989665926;96,7750989665926;97,2069999092048;100,134329941181;107,659681442144;NA
"364";"NO";1991;1832733,60016634;6,1074e+10;7,90088e+11;1,906679e+12;52,6761072506683;168562,103343932;372326657169,604;203153,724652515;3,09738e+11;7,37223e+11;85587276102,4422;43694779910,3044;1,9587528826;1,0960777461;61,4170166984487;62,6366203788667;0,0773002500987232;NA;NA;NA;NA;NA;0,856934
"365";"NO";1992;1832934,3486849;53708000000,0002;8,13093e+11;1,974831e+12;52,8371776814437;174565,552369212;386814211947,305;211035,497384202;3,01954e+11;7,72694e+11;89705251627,6629;45513583144,1016;1,9709556012;1,0250345231;63,6122957790032;65,6503401915404;0,0660539446287205;NA;NA;NA;NA;NA;0,886433
"366";"NO";1993;1849395,72720657;53610999999,9999;8,554e+11;2,031022e+12;52,6922085193052;180568,547316292;396728960342,98;214518,155582754;3,17851e+11;7,97008e+11;92527964743,1717;45527790281,6222;2,0323403392;0,9485474718;65,42229294439;67,7161286814434;0,0626736029927518;NA;NA;NA;NA;NA;0,855982
"367";"NO";1994;1881816,61295353;53350999999,9999;8,97243e+11;2,133698e+12;52,7080596016823;186045,626387546;416910519217,985;221546,837427288;3,35006e+11;8,64197e+11;100328214456,009;49327616593,4976;2,0339157126;0,8976810003;68,7296423233521;73,4247024598465;0,0594610378682251;NA;NA;NA;NA;NA;0,836537
"368";"NO";1995;1931000;58171000000,0002;9,63139e+11;2,222364e+12;53,6893948539775;192153,288451579;4,4232e+11;229062,661833247;3,5812e+11;9,07418e+11;105345919628,56;53283917408,5295;1,9770678425;0,897639813;71,5857083956089;77,0968849194212;0,0603973050618864;70,9050822998441;69,4076493010001;67,4515076457701;99,2233215217458;154,539357159413;0,755938
"369";"NO";1996;1980500;9,2434e+10;1,054673e+12;2,334104e+12;54,7623792119922;200377,177480434;4,73844e+11;239254,733653118;4,21261e+11;9,98395e+11;115907816935,036;56856265145,0423;2,0386111652;0,9837234946;75,1850229345977;84,8265566906602;0,0876423308456744;70,4994328207678;70,0507478146722;67,6745736425775;101,665221961683;160,808630392431;0,761752
"370";"NO";1997;2046250;91899000000,0001;1,14134e+12;2,457451e+12;56,4279639904642;210094,563225412;5,14058e+11;251219,547953574;4,62896e+11;1,075864e+12;124901514489,751;62640358692,1996;1,9939463486;0,9533052792;79,1582165129104;91,4085493090815;0,0805185133264409;71,3373153697836;70,8079433637397;69,6307109095598;103,301127587915;155,29328901556;0,829814
"371";"NO";1998;2102500;20860999999,9998;1,163178e+12;2,521946e+12;60,4812755974535;223672,294887039;5,65444e+11;268938,882282996;4,29307e+11;1,083091e+12;125740526897,656;67729752585,1311;1,8565035616;0,8415640333;81,2356980879245;92,0225763476819;0,017934486381276;76,4035322164926;75,6827325892407;74,1997939491881;102,62943037527;149,40618214642;0,928205
"372";"NO";1999;2129500;91139000000,0002;1,265689e+12;2,572709e+12;63,352589098411;235353,838929326;6,0421e+11;283733,270720826;4,88615e+11;1,113909e+12;129318316352,034;72422605283,8566;1,7856070745;0,890455757;82,8708511570376;94,6409636834485;0,072007420464269;78,3450710064359;77,3223559487048;76,3217121028611;101,213046342844;144,938909110409;0,840261
"373";"NO";2000;2147250;2,53422e+11;1,507284e+12;2,655164e+12;64,9053941579144;245600,65199674;6,38859e+11;297524,275235767;6,89316e+11;1,14927e+12;133423521520,97;81136149666,5128;1,644439896;1,0034542;85,5268515178065;97,6453375746824;0,168131553177769;77,9305629419352;77,0679306345278;76,5433285965908;100,292337586798;134,783361993336;0,771729
"374";"NO";2001;2151000;2,60379e+11;1,564305e+12;2,710253e+12;67,4716986726644;257895,39748954;6,77898e+11;315154,811715481;7,03347e+11;1,199186e+12;139218477014,666;83100632945,0774;1,6752998393;1,0335403173;87,3013515951142;101,886346798257;0,166450276640425;78,0823919697407;77,4165075707923;77,4661595079483;101,025538610643;141,023784733594;0,712675
"375";"NO";2002;2153000;2,05054e+11;1,561026e+12;2,749451e+12;69,74383582305;270931,258708779;7,10861e+11;330172,317696238;6,30235e+11;1,19592e+12;138839313527,159;85311897090,6741;1,627432026;0,9962555251;88,5639785084781;101,608857894415;0,131358478334121;80,0924082678541;79,8527207304133;79,0810656411026;100,830383110718;138,115656278989;0,66816
"376";"NO";2003;2118250;2,05908e+11;1,620365e+12;2,774473e+12;71,0111548617238;281778,826861796;7,30365e+11;344796,412132657;6,42153e+11;1,194564e+12;138681889862,413;88642080653,2528;1,5645152826;0,9836531269;89,3699750038654;101,493648171938;0,127075072591669;80,6825254450252;80,4866435268772;79,4644885314639;99,5360533819296;133,888563516996;0,758139
"377";"NO";2004;2124500;2,34879e+11;1,78302e+12;2,884605e+12;71,6118334674423;294192,986585079;7,6578e+11;360451,871028477;7,3266e+11;1,206855e+12;140108803036,005;95671332793,0018;1,4644805183;0,9698366013;92,9174934288512;102,537927448461;0,131730995726352;80,7168431565442;80,5665132586294;79,6718100226462;100,241145759692;124,871615556537;0,775049
"378";"NO";2005;2153250;3,18229e+11;1,989987e+12;2,960337e+12;74,2411136308812;306717,752234994;8,14739e+11;378376,407755718;8,63705e+11;1,212318e+12;140743025366,762;102940913552,594;1,3672214527;1,0480135128;95,3569357831263;103,002079892335;0,159915115023364;82,4680290918311;82,3260222543293;81,6653635184201;100,110999211886;117,27496223028;0,757271
"379";"NO";2006;2226750;3,75296e+11;2,216316e+12;3,03138e+12;79,2175947976358;323176,378129561;8,90215e+11;399782,193780173;9,89466e+11;1,202546e+12;139608553352,09;113083443281,05;1,2345622781;1,0482442043;97,6453383497397;102,171822216785;0,169333253922275;86,5205808736828;86,4157255736042;86,2731029700242;98,9590678868052;105,603368576649;0,716319
"380";"NO";2007;2322250;3,15222e+11;2,350173e+12;3,122148e+12;85,2246805261289;342732,263968134;9,86397e+11;424759,1775218;1,017589e+12;1,218908e+12;141508085802,363;119044658286,128;1,1886974841;1,0132625949;100,569113023759;103,561985549506;0,134127147235544;89,725474611345;89,6789790992024;90,7287882287255;99,512791660357;102,488314971508;0,660506
"381";"NO";2008;2400750;4,41746e+11;2,607091e+12;3,137021e+12;93,1729482562547;362565,864833906;1,083528e+12;451328,959700094;1,19709e+12;1,220522e+12;141695461757,304;120817213994,183;1,1728085516;1,0898585765;101,048194866773;103,699115705906;0,169440192152863;94,4275625089615;94,2953670028213;95,4679355511974;100,419161089059;100,006436225806;0,563568
"382";"NO";2009;2390500;2,77249e+11;2,428481e+12;3,082844e+12;97,6176535684299;375631,457854005;1,115611e+12;466685,212298682;9,52831e+11;1,170474e+12;135885181836,066;108855742988,723;1,2483051248;0,9630157325;99,3030716899449;99,4468913766032;0,114165603931017;96,1735783869673;96,0612069387741;96,3542003751075;102,956085577896;109,143994111134;0,588332
"383";"NO";2010;2389750;292062999999,999;2,591479e+12;3,10448e+12;100;389026,048749869;1,150858e+12;481580,91850612;1,030368e+12;1,176984e+12;136640954739,823;119703161236,186;1,1414982974;0,9074373836;100;100;0,112701279848302;100;100;100;100;100;0,635977
"384";"NO";2011;2426750;359545000000,001;2,792683e+12;3,134948e+12;105,361622609116;407103,739569383;1,224463e+12;504569,073864222;1,152651e+12;1,167399e+12;135528192330,835;126559938203,534;1,0708617139;0,9183052329;100,981420398907;99,1856303908974;0,128745367805799;103,818608135969;103,812782448036;104,221741619837;98,9942540861883;93,1704071523168;0,535507
"385";"NO";2012;2479000;3,89698e+11;2,964053e+12;3,219689e+12;109,580527374093;423745,058491327;1,307917e+12;527598,628479226;1,205848e+12;1,187476e+12;137859014541,087;128756266856,524;1,0706975117;0,9149566002;103,711056279957;100,891430979521;0,131474707098692;105,789650382673;105,748875723356;105,991802525793;100,89933025977;93,1918008733891;0,571734
"386";"NO";2013;2512250;3,33157e+11;3,071224e+12;3,252983e+12;114,720147200158;441594,586526023;1,383421e+12;550670,116429496;1,203833e+12;1,166395e+12;135411633806,2;132128941488,481;1,0248446122;0,8777999752;104,783506416534;99,1003276170279;0,10847694599938;109,155532690082;109,142832380811;109,448575770307;100,473354557573;90,9633904512431;0,614676
"387";"NO";2014;2542000;2,93022e+11;3,140814e+12;3,317051e+12;117,287386313985;453815,106215578;1,442236e+12;567362,706530291;1,224804e+12;1,206122e+12;140023706025,49;138215475976,098;1,0130826887;0,8197678858;106,847233675205;102,475649626503;0,0932949229085199;110,499466500461;110,499466500461;110,909247439088;100,121400046503;90,591311700376;0,667969
"388";"NO";2015;2551250;178718999999,999;3,111168e+12;3,382303e+12;118,498678490177;465887,70210681;1,485795e+12;582379,225869672;1,176077e+12;1,258495e+12;146103904840,927;146279552531,295;0,9987992328;0,6909686068;108,949099366077;106,925412749876;0,0574443424463092;110,948840509607;110,948840509607;111,305180707785;99,0100777545437;91,2360569606548;1,21126
"389";"NO";2016;2558750;61330000000,0006;3,098148e+12;3,418546e+12;119,173427527004;473230,679042501;1,510267e+12;590236,248168051;1,098601e+12;1,271907e+12;147660959554,475;151645881505,403;0,9737221881;0,630552775;110,116541256507;108,064935462164;0,0197956973004519;109,563541154812;109,563541154812;110,308304894816;98,0899936105697;90,1670664074088;1,19882
"390";"NO";2017;2591750;1,1539e+11;3,295382e+12;3,497966e+12;120,272990522411;483029,999035401;1,559612e+12;601760,200636635;1,197311e+12;1,293523e+12;150170450658,565;159283837720,18;0,9427852368;0,6331291189;112,674779673246;109,901493988024;0,0350156673793812;108,807360953828;108,807360953828;109,97887311481;97,9390741460087;87,4496771880984;1,09466
"391";"NO";2018;2639500;203773000000,001;3,5539e+12;3,537104e+12;124,969921871484;497402,159499905;1,63865e+12;620818,336806213;1,349477e+12;1,277693e+12;148332680295,05;165399465751,905;0,8968147486;0,6616432215;113,935473895789;108,556530929902;0,0573378541883567;110,177443401705;110,177443401705;111,441922931222;97,0887741146298;83,4042350388551;NA
"392";"NO";2019;2685000;52804000000,0005;3,563484e+12;3,563484e+12;131,18702242867;515118,063314711;1,733e+12;645437,616387337;1,29223e+12;1,292231e+12;150020457019,294;171397763745,908;0,8752766299;0,595973221;114,785213626759;109,791721892566;0,0148180825282225;113,387518132737;113,387518132737;114,447630477245;96,052469118291;81,471380261549;NA
"393";"NO";2020;2645000;-28645999999,9996;3,410399e+12;3,537928e+12;132,26388089953;525246,124763705;1,734695e+12;655839,319470699;1,099692e+12;1,276402e+12;148182802749,927;155243067029,009;0,9545212265;0,5272159732;113,962016183064;108,446843797367;-0,00839960368273612;108,250007953852;108,250007953852;109,845277576623;99,3833759556902;88,8599750701038;NA
"394";"NO";2021;2677750;507677000000,001;4,141883e+12;3,675232e+12;135,24352975542;550415,834189152;1,842613e+12;688119,876762207;1,721878e+12;1,336506e+12;155160525423,882;166862344213,82;0,9298714228;0,7227700387;118,384785857857;113,553455272119;0,12257154535751;109,679533749024;109,679533749024;111,493785030881;98,1042697964495;88,1200619582305;NA
"395";"NO";2022;2758583,6419116;1334033177015,25;5195087849282,29;3822214624770,35;138,915796952607;571926,681079468;1968337557738,64;713531,947276626;2711720928630,42;1380959674158,6;160321336852,69;178403737044,697;0,8986433777;0,9429482793;123,119318686877;117,330369330305;0,256787414518803;108,680910398331;108,680910398331;110,411392878958;99,4248499285355;88,0751141025009;NA
"396";"NO";2023;2772043,94681056;1379631521624,18;5397147583238,66;3911023681391,61;141,273822585056;592524,817158307;2048259683393,3;738898,705321742;2801275867050,35;1428887162975,03;165885437834,657;184899814232,663;0,8971638967;0,8867251208;125,979992829447;121,402428832935;0,255622345015866;106,720381274783;106,720381274783;108,246386153761;100,733981954767;88,9352025243806;NA
"397";"PT";1991;3746276,87995575;-4676337584,01481;64310655405,3922;139195848086,856;NA;NA;NA;NA;17072909355,9626;25065027486,4441;28265528167,7419;24173152291,0761;1,1692942578;0,5437800214;73,0048750337997;45,6943391447161;-0,0727148177006872;NA;NA;NA;NA;NA;0,657358
"398";"PT";1992;3776247,09944937;-5354195316,92821;72452519404,2224;140712354103,202;NA;NA;NA;NA;17720923156,518;25876509062,3609;29180626120,6202;25504442069,2076;1,1441389716;0,5560268844;73,8002459714606;47,1736957645995;-0,0738993669365234;NA;NA;NA;NA;NA;0,6708
"399";"PT";1993;3665946,38098741;-5315412884,7304;76207322012,394;137837210877,37;NA;NA;NA;NA;17985040511,1212;25029462627,5076;28225422106,7135;25040941820,2924;1,1271709471;0,4761628465;72,2923024890144;45,629503280213;-0,0697493724273099;NA;NA;NA;NA;NA;0,479471
"400";"PT";1994;3592314;-5703854057,44261;82542194708,0077;139167116985,863;NA;NA;NA;NA;20745796843,9853;27129097362,8464;30593154788,6658;26880053638,4211;1,1381359279;0,473872407;72,989806262235;49,4572039172255;-0,0691022825067827;NA;NA;NA;NA;NA;0,365271
"401";"PT";1995;3592314;-5675578000;89028557000;145127339000;64,5180930169448;9309,5341888265;41662015000;11597,5426981049;23832706000;29526769000;33296980078,0502;29263964709,3929;1,1378150708;0,5059855616;76,1157993812558;53,8282352677802;-0,0637500841443493;87,1096143661054;85,0070955463305;85,3355362071411;102,929333052301;109,006148870619;0,407458
"402";"PT";1996;3636763;-6711111000;94351591000;150212960000;66,9691620853748;9913,2995468773;44760176000;12307,6967072091;25048899000;31209894000;35195019771,9249;31023363733,2796;1,1344682051;0,4913707742;78,7830853001763;56,8966254626262;-0,0711287528792175;88,7649252426032;87,0535744790532;87,0118521720949;104,412556851048;108,116466038201;0,403863
"403";"PT";1997;3735357;-8183061000;102330960000;156823633000;69,6439998253691;10441,3920811317;48596471000;13009,8598340132;27787097000;33490012000;37766281247,2866;34412504554,5264;1,0974580821;0,4626663696;82,2502243196761;61,0533528086592;-0,0799666200727522;90,6947059374092;89,1678669639936;88,5866030441271;105,648927090041;103,381558674785;0,420509
"404";"PT";1998;3856250;-10208482000;111353381000;164363656000;72,6166097342457;10964,0910210697;53106940000;13771,653808752;30434691000;36208769000;40832190614,6833;37875299128,6975;1,0780691256;0,501300007;86,2047850657948;66,0097329473708;-0,0916764440228357;93,3212667401646;91,9724520513231;91,3282614338469;107,182167395789;104,695453631094;0,461456
"405";"PT";1999;3941864;-12379397000;119603305000;170784649000;75,1141332381504;11660,4997026787;57079480000;14480,327073689;31673317000;37485671000;42272137547,4352;40748024056,6004;1,0374033717;0,4818395855;89,5724414865912;68,3375657444472;-0,103503803678335;94,5545012141861;93,7149016709933;92,6348013256738;107,707118235851;102,51596440744;0,448254
"406";"PT";2000;4028610;-14181779000;128414445000;177302095000;78,3624880159674;12281,1793645947;61820370000;15345,3349914735;36218807000;40681647000;45876201005,9845;45273412725,7509;1,013314399;0,4281543642;92,990685186451;74,1639312380161;-0,11043756798544;96,5890776358092;95,8960963793757;94,7771357703829;107,231747997944;99,11156180496;0,54534
