"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"gdp_ind";"exp_ind";"tbalance_gdp";"year";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"237";"IE";2017-01-01;1792425,919;87380497436;279620406856;295135931348;83,9661174380399;40260,2564574944;86502545180;48260,0392368015;345327897808;352294800920;391423583746,34;260468555395,66;1,5027671311;147,802767328051;184,932170959718;0,312496853925971;2017;NA;NA;NA;132,633255515512;147,582704701936;1,40023
"238";"IE";2017-04-01;1796552,27;-51729063979,9999;288796719704;304218674244;82,5105295070991;40489,6632681887;87618935312;48770,6017660149;350440814820;353922379268;393231934446,204;263370845313,209;1,4930731379;152,351364744931;185,786545184136;-0,17911929205089;2017;NA;NA;NA;135,940963499776;146,421198003652;1,40023
"239";"IE";2017-07-01;1811839,006;100312487748;297514785692;312921630564;81,4107804846503;40814,2811425929;88924254096;49079,556076187;355676726820;368267722708;409170590721,271;264918694391,195;1,5445138429;156,70976672654;193,316930244018;0,337168075578764;2017;NA;NA;NA;138,931324886634;150,829022669376;1,40023
"240";"IE";2017-10-01;1828704,941;121320344204;317198023368;330138318392;78,2234021761085;40934,0135183678;90143696616;49293,7349240749;380412318208;403533940960;448353767700,692;268145838555,674;1,6720519331;165,331807741943;211,829432517256;0,382475095260128;2017;NA;NA;NA;145,577386867449;162,934194117603;1,40023
"241";"IE";2018-01-01;1831232,912;116463850324;320939040220;332603827032;78,3282901119489;41598,6702493254;90938673748;49659,8074183149;378127968376;391084875304;434522005549,676;271393823547,612;1,6010755141;166,566523549669;205,294471648768;0,362884647016347;2018;NA;NA;NA;146,245527521768;156,947096618174;NA
"242";"IE";2018-04-01;1871463,196;119143875052;325961418624;341996030628;78,1497884954107;41658,2450644143;93293545984;49850,590801573;398367669496;412105375880;457877217281,763;272468059629,282;1,6804803393;171,270097514577;216,328885997285;0,365515267282088;2018;NA;NA;NA;149,492218583751;164,648662751987;NA
"243";"IE";2018-07-01;1888666,856;103645349980;326276440764;338227945860;80,537813061281;42184,5656235734;95085008264;50345,0399216409;407790621200;414124143640;460120206134,585;274406187308,397;1,6767850997;169,383057350767;217,388609568412;0,31766115180522;2018;NA;NA;NA;147,507077864841;165,727828368536;NA
"244";"IE";2018-10-01;1900848,929;30747291536,0001;328732110824;343421692552;80,2286658387423;42430,2979418939;96174518908;50595,56150977;414175062840;432809342080;480880737704,443;276174223807,948;1,7412223743;171,984062692178;227,197140103913;0,0935329726655815;2018;NA;NA;NA;149,224970545772;172,145154276785;NA
"245";"IE";2019-01-01;1927944,918;117877511008;345604051668;349537195380;80,9074711263057;42822,8902025094;98715364204;51202,3778700093;432717919160;438805065120;487542395478,95;280030254112,935;1,7410347215;175,046679424246;230,344510077483;0,34107676237904;2019;NA;NA;NA;150,897880191403;173,768859105856;NA
"246";"IE";2019-04-01;1928755,467;-37609573720,0001;355056851340;357440853956;80,531307216272;43759,0931873169;100478158232;52094,8144806995;447677380400;446733698240;496351648360,162;277627436281,831;1,7878335622;179,004796635571;234,506533847904;-0,105925497784538;2019;NA;NA;NA;153,7591906702;177,810828844073;NA
"247";"IE";2019-07-01;1945269,541;119149676452;357703271968;356782562096;80,7302312086241;43326,1199950079;100540848064;51684,7901768488;463832950760;461693394400;512972892464,281;278866098024,301;1,8394953567;178,67512698751;242,359414675387;0,333096411996643;2019;NA;NA;NA;152,839354399185;181,743727799166;NA
"248";"IE";2019-10-01;1962762,618;-152335263760;365883750132;362067566796;81,3844757177918;44162,5815455591;102857016180;52404,2058049834;477346072640;475709043680;528545236011,171;275195084034,75;1,9206201952;181,321833935167;249,716731450973;-0,416348809437538;2019;NA;NA;NA;155,163832748938;185,573092488472;NA
"249";"IE";2020-01-01;1967843,719;-104538590400;372118106340;372313394224;80,913125020267;44865,3413721621;105155105480;53436,7157639107;474634009720;486194791600;540195618072,981;265033038093,003;2,0382199214;186,452898934631;255,221076453845;-0,280928524086609;2020;NA;NA;NA;163,375608713925;201,496991903869;NA
"250";"IE";2020-04-01;1848996,42;141593313208;355168109216;361004754184;74,1726895047899;42589,4360357929;93467295436;50550,2846976848;457530764440;463469758440;514946554229,255;223206160429,588;2,3070445423;180,789582086036;243,291891843583;0,398665616461325;2020;NA;NA;NA;179,765496882104;235,572971266135;NA
"251";"IE";2020-07-01;1912626,087;170531238868;387492486484;396452947476;72,0259625683303;43813,7290239731;99674358680;52113,8759726642;481985659240;501069991840;556722981439,343;251230520145,226;2,2159846706;198,541880294551;263,029602343696;0,440089149638367;2020;NA;NA;NA;177,338833872242;226,85393426451;NA
"252";"IE";2020-10-01;1903416,503;121115472240;373610715084;379672622064;79,7727301135253;46689,2947875213;105722266496;55543,4222249149;532364841000;545258327480;605819240171,594;265324307658,625;2,2833160125;190,138367644529;286,225643896571;0,324175585308813;2020;NA;NA;NA;168,87361613324;235,365718095079;NA
"253";"IE";2021-01-01;1869030,534;189738169812;402450649520;416631766320;70,5404787482371;45955,73362634;102587278980;54887,9630984135;533310733440;555719203720;617441988098,315;265557262586,79;2,3250804067;208,64734340415;291,716932862948;0,471456984945358;2021;NA;NA;NA;185,248185275599;242,972702354174;NA
"254";"IE";2021-04-01;1966640,92;195028374044;423568496040;435890829520;70,75698810792;46016,7080953446;107658865356;54742,5126067244;562105864920;585455456040;650480995259,034;272611889805,965;2,3861064744;218,292196960627;307,326557766247;0,460441170359333;2021;NA;NA;NA;189,078789137245;247,561778530307;NA
"255";"IE";2021-07-01;2055173,215;191705334344;436974673520;441295209320;73,118674262161;46203,8904492048;112631598892;54803,9445385629;578972447800;589129897360;654563550511,011;277226285523,709;2,3611164767;220,998686429678;309,255403745799;0,438710401222431;2021;NA;NA;NA;188,855471552715;250,219203210655;NA
"256";"IE";2021-10-01;2078601,886;98607798879,9996;419549831680;417631055200;78,7417640532027;46595,7634371164;114789100728;55224,1877105658;591836973800;597071071280;663386737077,494;286002827794,726;2,3195111118;209,147782849628;313,424010631734;0,235032388131691;2021;NA;NA;NA;177,140177762256;244,171248513723;NA
"257";"IE";2022-01-01;2103108,30154194;152642214675,573;449983326175,065;444699019448,844;75,8919076018586;47111,3451168487;117805175106,314;56014,7924954426;603847618580,032;603243928322,239;670245202825,832;292746501886,357;2,2895071282;222,703299467489;316,664364593428;0,339217490508055;2022;NA;NA;NA;188,437514330399;250,110683182554;NA
"258";"IE";2022-04-01;2105732,27208627;153718145101,361;457514134042,326;446991208380,282;76,4334121482235;47632,6317029687;119257295760,371;56634,5956422164;610723791143,933;608748141747,837;676360759851,157;293598311630,339;2,3036943097;223,851217532761;319,553723549516;0,335985565611269;2022;NA;NA;NA;188,761634481373;251,033553752122;NA
"259";"IE";2022-07-01;2110976,97589785;154722050404,415;464504399397,031;449608809180,858;77,0205886446588;48159,6863202115;120877194937,259;57261,2569049207;617380229066,18;614006170948,392;682202789389,344;296099103795,378;2,3039677616;225,162100420921;322,313851580043;0,33309060281293;2022;NA;NA;NA;189,257668813264;251,18008457182;NA
"260";"IE";2022-10-01;2121453,61018184;155726968210,364;471418303919,962;452842131143,574;77,7005217783719;48692,5727917866;122821243143,899;57894,8521685429;624560979547,922;619757904200,483;688593357846,236;298803488497,404;2,3045024049;226,78133374019;325,333142566775;0,330337127165948;2022;NA;NA;NA;190,016111685765;251,264534046952;NA
"261";"IE";2023-01-01;2131982,2392849;156424489365,769;478497434666,993;455681818130,308;78,3829827079638;49184,1765266567;124676962814,279;58479,3627812294;631066483850,323;624657557420,037;694037207194,292;301347433695,503;2,3031130502;228,203436406807;327,905146196905;0,326907686505428;2023;NA;NA;NA;190,736348282611;251,092623445807;NA
"262";"IE";2023-04-01;2142563,12125375;157580719202,387;484509057441,003;458979026103,624;78,9956853522404;49680,7435283718;126560720757,249;59069,7746553155;638102646964,304;630053003339,316;700031916091,837;303654165041,223;2,3053591773;229,854663557248;330,737409189553;0,32523792235107;2023;NA;NA;NA;191,646552704746;251,060399452698;NA
"263";"IE";2023-07-01;2153724,06574705;158741159332,784;490488750761,651;462484540889,245;79,6009239659992;50182,3239064329;128504417501,961;59666,147370363;645684302144,971;635955056089,517;706589499777,179;306013416248,79;2,309014776;231,610209836746;333,835608269877;0,323638736028674;2023;NA;NA;NA;192,616678162484;251,173857560689;NA
"264";"IE";2023-10-01;2164943,14933587;159905874653,814;496081704225,564;466015897469,544;80,2109601404701;50688,9682762499;130477965191,048;60268,5411074532;653356039220,066;641912396611,511;713208511952,853;308358092293,958;2,3129229612;233,378697572571;336,962829883712;0,322337778821019;2023;NA;NA;NA;193,581209705821;251,345347522117;NA
"265";"IT";1991-01-01;16558482,0824418;4015131431,30472;790891385497,517;1431051539982,14;60,8067567687508;13967,5482038414;326615471874,049;NA;135986527445,908;220550405848,247;244676763381,084;149515984645,948;1,6364588974;83,6397015580001;52,0571950318449;0,00507671660727341;1991;NA;NA;NA;NA;NA;1,71832
"266";"IT";1991-04-01;16596673,9960426;-591887050,924316;783679167913,275;1423220239839,08;62,2328014465416;14250,8212237002;332445991495,647;NA;134704430601,093;219456555964,764;243463255529,734;150891589140,979;1,6134978558;83,1819908547331;51,7990102577066;-0,000755267046973254;1991;NA;NA;NA;NA;NA;1,71832
"267";"IT";1991-07-01;16605127,9352512;461796002,103668;800247047064,698;1423730039907,88;63,3599601437134;14441,5201937494;338588483233,501;NA;135955150633,354;217311971413,263;241084071484,072;152484158204,717;1,581043397;83,2117867945838;51,2928173272044;0,000577066799305956;1991;NA;NA;NA;NA;NA;1,71832
"268";"IT";1991-10-01;16704486,5854783;3050643721,69676;822575961362,855;1440439595537,96;64,0283443019597;14595,0861269082;346176004089,983;NA;139615846451,269;226687275453,61;251484954853,491;154245076917,674;1,6304245158;84,1883988920658;53,5056993621937;0,00370864681803053;1991;NA;NA;NA;NA;NA;1,71832
"269";"IT";1992-01-01;16600403,4513172;-1130085672,60492;840148847962,412;1444313595480,25;64,4188872399877;14877,9457771838;349224219942,234;NA;143847451108,08;232231635036,833;257635820695,821;158183504701,724;1,6287148346;84,414819946763;54,8143517178331;-0,00134510173446727;1992;NA;NA;NA;NA;NA;1,80255
"270";"IT";1992-04-01;16718758,2440909;-1856972157,28555;834641903716,387;1443486796491,46;65,0572662176574;14879,1282568393;352483070951,018;NA;144218164105,019;234498869194,649;260151071182,111;159337145936,086;1,6327082405;84,3664965854173;55,3494940145899;-0,00222487290539459;1992;NA;NA;NA;NA;NA;1,80255
"271";"IT";1992-07-01;16452410,2314455;1214544573,93375;845326931048,63;1440281452092,55;65,4190889653811;15182,1159810618;353656380403,622;NA;144669970966,789;234496858719,1;260148840777,465;159110965788,772;1,6350151574;84,179155989062;55,3490194758224;0,00143677496755853;1992;NA;NA;NA;NA;NA;1,80255
"272";"IT";1992-10-01;16332563,571536;3868571258,89758;840314364259,995;1430353488356,14;65,7139401155671;15222,3291387591;352801583009,585;NA;154177997603,902;242497236030,433;269024392009,554;159745040553,35;1,6840860353;83,5989030066975;57,2373732987166;0,00460371906447697;1992;NA;NA;NA;NA;NA;1,80255
"273";"IT";1993-01-01;16384281,6322438;15695128916,349;854143450793,958;1428358642436,34;66,3998841256576;15302,2774567039;355987071905,147;NA;165942089697,954;248339885768,96;275506178438,802;159302664480,008;1,7294511635;83,4823115963082;58,6164320031043;0,0183752845049152;1993;NA;NA;NA;NA;NA;1,73817
"274";"IT";1993-04-01;16236686,2436084;22743652538,1794;861085571164,119;1424912666404,09;67,089919989211;15559,5429176047;358818774797,839;NA;172080424045,05;251496493643,706;279008092638,803;159692291463,219;1,7471606806;83,2809069656147;59,3614959314281;0,0264127669767266;1993;NA;NA;NA;NA;NA;1,73817
"275";"IT";1993-07-01;16150754,6965861;31619444224,1228;867387650066,488;1422665452442,13;67,562333553648;15743,2133873807;360775522832,42;NA;179347834284,646;258536240534,114;286817928569,698;160965629406,478;1,7818582118;83,1495655709382;61,023109182328;0,03645364817184;1993;NA;NA;NA;NA;NA;1,73817
"276";"IT";1993-10-01;16074967,8460873;35154758730,7564;878436542718,392;1433095448926,92;66,9557354532875;15805,9573110667;360157563482,332;NA;186796109537,265;268135147503,031;297466875145,506;163350842963,652;1,8210305484;83,7591605218298;63,2887689087366;0,0400196906904251;1993;NA;NA;NA;NA;NA;1,73817
"277";"IT";1994-01-01;15982074,2524313;30208043568,0504;896130505552,658;1444010887128,38;66,5032049676094;15889,9997354179;360448050701,677;NA;191520157334,74;271770666287,92;301500089077,154;164617248313,923;1,8315218616;84,3971277564385;64,146871661706;0,0337094244430621;1994;NA;NA;NA;NA;NA;1,73744
"278";"IT";1994-04-01;15975211,6636066;29253055386,8628;909671781052,65;1454460314467,05;67,1222274693763;16185,6997646513;366435780907,327;NA;194597859364,703;275666503621,692;305822098215,249;168554239415,293;1,8143838997;85,0078583693061;65,0664182076147;0,0321578133961811;1994;NA;NA;NA;NA;NA;1,73744
"279";"IT";1994-07-01;15948556,9707803;35065063726,7303;921087700465,19;1463528427412,96;67,2161092900224;16295,7908043655;369236113382,639;NA;204589974293,296;287220604678,277;318640120650,665;171584511036,925;1,8570447806;85,5378562340228;67,7935684470667;0,0380691911411051;1994;NA;NA;NA;NA;NA;1,73744
"280";"IT";1994-10-01;15882715,9011868;26372990224,1906;938484153307,459;1477270190303,98;67,1404605936874;16363,9190341656;372283585983,372;NA;212410567967,475;297132858522,196;329636691611,458;177182638140,966;1,8604344933;86,3410117563599;70,1331884063838;0,0281016894438179;1994;NA;NA;NA;NA;NA;1,73744
"281";"IT";1995-01-01;15876000;37443200000;957912400000;1495818424583,3;66,7132988525993;16513,1015369111;374559600000;NA;237119200000;316696891946,782;351340865578,387;179727803038,547;1,954849832;87,4250878613824;74,7509477783342;0,0390883341733545;1995;NA;NA;NA;116,173064927773;162,339154977433;1,68699
"282";"IT";1995-04-01;15842200;36656400000;978736800000;1496867761401,51;67,2986680320896;16678,3653785459;378111200000;NA;248352800000;328955595382,921;364940567961,464;184296491377,708;1,9801818539;87,4864177407451;77,6444074986112;0,0374527656464945;1995;NA;NA;NA;115,519729703981;166,694685498074;1,68699
"283";"IT";1995-07-01;15876900;33410800000;999809600000;1503525917942,99;67,5704439047886;16763,0960703916;381326800000;NA;244846400000;318571978468,108;353421070778,341;185986568074,738;1,9002505097;87,8755625133106;75,1935302545116;0,0334171626277643;1995;NA;NA;NA;115,477343078907;160,428664220117;1,68699
